date,price,pressure,temp,dew_pt,uv_index,wind,humidity,visibility,precip
2016-06-24,1.4,1006.58,88.88,75.12,2.17,4.67,65.58,6.0,0.0
2016-06-25,1.4,1006.92,88.25,76.62,1.79,4.42,69.29,5.96,0.0
2016-06-26,1.4,1006.96,88.46,76.08,1.96,5.38,68.25,5.83,0.0
2016-06-27,1.4,1006.42,86.42,77.29,2.17,5.17,75.04,5.12,0.0
2016-06-28,1.4,1006.46,82.0,77.33,1.75,5.42,86.08,4.38,0.0
2016-06-29,1.4,1007.12,82.67,78.04,1.96,5.92,86.42,5.88,0.0
2016-06-30,1.5,1007.12,82.46,77.46,1.96,5.0,85.04,5.62,0.0
2016-07-01,1.5,1006.58,82.62,76.54,2.17,5.0,82.67,5.83,0.0
2016-07-02,1.5,1006.46,84.79,77.58,1.79,6.33,79.54,5.79,0.0
2016-07-03,1.5,1006.38,83.0,77.33,1.67,5.83,82.88,5.79,0.0
2016-07-04,1.5,1005.75,82.12,76.79,2.04,6.71,84.54,5.88,0.0
2016-07-05,1.5,1006.29,82.75,76.33,1.96,6.38,82.25,5.96,0.0
2016-07-06,1.7,1006.54,83.75,75.96,1.79,5.67,78.25,5.83,0.0
2016-07-07,1.7,1005.5,87.42,76.04,2.08,4.0,70.83,5.25,0.0
2016-07-08,1.7,1003.75,90.79,75.33,2.33,6.08,62.46,6.0,0.0
2016-07-09,1.7,1002.83,92.75,76.92,2.17,5.62,61.54,6.0,0.0
2016-07-10,1.7,1003.29,84.33,77.04,1.79,6.17,79.38,5.5,0.0
2016-07-11,1.7,1003.96,83.0,77.42,1.54,5.0,83.38,3.75,0.0
2016-07-12,1.7,1004.58,79.54,75.17,1.62,4.79,86.71,5.38,0.0
2016-07-13,1.7,1005.08,81.79,76.83,1.58,4.17,85.71,4.29,0.0
2016-07-14,1.7,1005.75,81.83,76.79,1.75,4.79,84.88,5.33,0.0
2016-07-15,1.7,1005.67,83.92,78.21,1.96,4.83,83.54,4.33,0.0
2016-07-16,1.7,1006.04,84.46,77.75,1.83,4.75,80.71,5.96,0.0
2016-07-17,1.7,1006.08,87.29,77.67,1.75,5.29,74.46,5.79,0.0
2016-07-18,1.7,1005.67,87.42,78.25,1.83,7.17,74.58,6.0,0.0
2016-07-19,1.8,1005.88,85.29,76.46,2.04,7.96,75.21,6.0,0.0
2016-07-20,1.9,1006.46,86.38,76.38,1.88,7.92,73.04,6.0,0.0
2016-07-21,1.9,1007.08,87.5,75.29,1.83,6.42,68.33,6.0,0.0
2016-07-22,1.9,1006.75,88.58,74.58,1.96,5.25,65.21,6.0,0.0
2016-07-23,2.0,1006.29,89.58,73.58,2.29,5.33,61.04,6.0,0.0
2016-07-24,1.9,1006.08,90.92,73.54,2.17,4.38,58.38,6.0,0.0
2016-07-25,1.8,1006.25,91.25,75.42,2.42,4.79,61.5,5.88,0.0
2016-07-26,1.8,1006.21,88.5,75.21,2.04,5.83,66.5,5.92,0.0
2016-07-27,1.8,1006.58,86.71,75.67,1.88,6.42,70.46,6.0,0.0
2016-07-28,1.8,1006.83,88.33,73.92,2.0,4.71,64.79,5.79,0.0
2016-07-29,1.7,1006.25,90.75,73.17,2.12,5.67,59.12,6.0,0.0
2016-07-30,1.7,1005.83,87.92,73.92,1.96,4.62,64.75,6.0,0.0
2016-07-31,1.7,1005.08,87.33,74.04,2.29,4.71,66.17,5.88,0.0
2016-08-01,1.7,1003.12,88.29,73.54,2.12,6.54,62.92,6.0,0.0
2016-08-02,1.8,1001.58,80.71,74.54,1.42,16.25,82.83,5.46,0.0
2016-08-03,1.8,1005.67,79.92,76.17,1.83,7.17,89.12,4.88,0.0
2016-08-04,1.8,1006.67,80.92,76.04,1.88,5.29,86.08,5.92,0.0
2016-08-05,1.9,1006.42,84.79,76.46,1.83,3.54,77.79,5.33,0.0
2016-08-06,1.8,1005.12,88.54,77.33,2.12,3.46,70.79,4.25,0.0
2016-08-07,1.8,1004.21,90.0,78.42,2.12,4.71,70.04,4.75,0.0
2016-08-08,1.8,1004.46,89.83,78.5,2.0,4.62,70.12,4.29,0.0
2016-08-09,1.9,1004.17,84.12,76.88,2.17,4.88,79.54,4.08,0.0
2016-08-10,1.8,1004.5,81.58,76.62,1.71,4.12,85.25,4.38,0.0
2016-08-11,1.7,1004.67,85.71,76.21,1.71,4.0,74.96,4.71,0.0
2016-08-12,1.8,1003.92,81.25,77.5,1.62,5.71,89.25,2.46,0.0
2016-08-13,1.8,1003.46,84.33,75.92,1.92,4.79,77.54,4.75,0.0
2016-08-14,1.8,1003.17,82.96,75.96,1.71,6.58,80.04,5.67,0.0
2016-08-15,1.8,1003.04,82.62,75.92,1.58,6.29,81.58,5.88,0.0
2016-08-16,1.7,1002.12,84.25,75.17,1.67,6.96,75.67,6.0,0.0
2016-08-17,1.8,1001.75,83.42,76.0,1.71,9.12,79.21,5.58,0.0
2016-08-18,1.7,1002.54,81.88,76.17,1.54,10.17,83.62,5.83,0.0
2016-08-19,1.8,1005.0,84.21,77.04,1.79,7.92,80.12,5.92,0.0
2016-08-20,1.8,1005.71,87.96,77.04,1.83,3.79,72.25,5.67,0.0
2016-08-21,1.8,1005.08,85.71,78.88,1.67,4.29,80.29,4.33,0.0
2016-08-22,1.9,1005.75,87.88,76.62,1.88,5.25,70.83,4.5,0.0
2016-08-23,1.8,1005.75,88.71,75.62,1.92,3.17,66.38,5.75,0.0
2016-08-24,1.8,1005.54,86.67,77.67,1.88,4.92,74.79,3.96,0.0
2016-08-25,1.9,1005.75,88.62,77.42,1.96,3.38,70.75,3.08,0.0
2016-08-26,1.9,1006.25,86.29,77.71,1.62,5.42,77.12,3.42,0.0
2016-08-27,1.9,1006.96,83.71,75.5,1.88,6.88,77.25,5.75,0.0
2016-08-28,2.1,1007.08,82.12,69.79,1.88,11.0,66.62,6.0,0.0
2016-08-29,2.1,1007.46,82.46,64.96,2.0,7.71,56.83,6.0,0.0
2016-08-30,2.1,1007.5,83.0,70.12,1.83,3.42,66.92,5.21,0.0
2016-08-31,2.1,1006.92,84.58,74.21,1.62,3.96,72.46,3.17,0.0
2016-09-01,2.1,1005.62,85.92,74.92,1.58,7.04,71.42,5.5,0.0
2016-09-02,2.2,1005.5,82.38,77.0,1.5,4.25,84.96,4.25,0.0
2016-09-03,2.2,1005.88,79.12,74.54,1.33,6.0,86.92,4.29,0.0
2016-09-04,2.0,1006.96,82.33,75.71,1.67,4.46,82.04,4.0,0.0
2016-09-05,2.0,1007.33,83.54,75.21,1.83,4.08,78.46,5.67,0.0
2016-09-06,2.0,1007.67,83.54,77.17,1.71,3.83,82.12,4.92,0.0
2016-09-07,2.0,1007.92,81.71,77.12,1.58,4.29,86.67,3.17,0.0
2016-09-08,2.0,1008.33,82.83,76.88,1.62,3.29,83.71,3.5,0.0
2016-09-09,2.0,1008.29,82.79,77.04,1.58,4.17,83.79,3.25,0.0
2016-09-10,2.0,1008.17,80.67,76.38,1.54,4.58,87.92,3.92,0.0
2016-09-11,2.0,1008.83,78.54,74.67,1.46,5.83,88.46,4.08,0.0
2016-09-12,2.0,1009.71,82.25,72.92,1.75,3.79,74.83,6.0,0.0
2016-09-13,2.0,1009.75,85.62,71.88,2.0,5.92,65.38,5.67,0.0
2016-09-14,2.0,1007.96,86.0,68.17,1.79,9.75,55.71,6.0,0.0
2016-09-15,2.0,1007.38,85.29,71.67,1.83,6.96,64.42,5.79,0.0
2016-09-16,2.2,1008.17,85.46,71.46,1.58,8.62,64.58,5.83,0.0
2016-09-17,2.2,1008.5,85.08,68.42,1.83,8.88,58.12,6.0,0.0
2016-09-18,2.2,1009.12,83.42,66.54,1.71,8.62,57.42,6.0,0.0
2016-09-19,2.2,1009.75,84.5,64.75,1.88,9.12,52.79,6.0,0.0
2016-09-20,2.1,1011.25,82.42,64.04,1.62,8.04,53.96,6.0,0.0
2016-09-21,2.2,1012.0,83.54,63.54,1.88,8.33,51.5,6.0,0.0
2016-09-22,2.2,1011.75,83.46,66.58,1.67,4.54,58.0,6.0,0.0
2016-09-23,2.2,1011.08,83.88,70.71,1.88,4.88,66.08,4.54,0.0
2016-09-24,2.3,1010.71,84.75,72.0,1.54,4.54,66.62,3.75,0.0
2016-09-25,2.3,1010.71,85.42,72.58,1.5,3.33,67.21,3.42,0.0
2016-09-26,2.3,1010.0,87.29,74.0,1.67,4.38,66.75,3.25,0.0
2016-09-27,2.1,1008.54,90.21,70.17,2.04,7.33,54.92,4.92,0.0
2016-09-28,2.1,1007.5,86.29,67.04,1.75,13.5,52.96,5.5,0.0
2016-09-29,2.1,1009.83,74.29,63.38,1.21,9.79,68.96,6.0,0.0
2016-09-30,2.1,1010.88,67.25,63.04,1.21,8.33,86.46,5.54,0.0
2016-10-01,2.1,1011.67,74.54,67.71,1.38,5.54,79.88,5.71,0.0
2016-10-02,2.1,1011.46,79.83,71.12,1.54,5.5,75.58,5.88,0.0
2016-10-03,2.1,1011.0,82.5,73.42,1.67,5.96,76.08,6.0,0.0
2016-10-04,2.1,1011.08,83.79,71.29,1.58,5.0,67.38,6.0,0.0
2016-10-05,2.1,1011.58,84.17,69.25,1.46,6.17,63.17,5.71,0.0
2016-10-06,2.0,1011.92,83.92,70.0,1.42,7.17,63.67,5.79,0.0
2016-10-07,2.0,1011.42,84.67,71.04,1.38,9.29,63.96,6.0,0.0
2016-10-08,2.0,1011.62,82.92,68.62,1.38,10.75,62.42,6.0,0.0
2016-10-09,2.0,1012.38,77.62,63.46,1.25,11.96,62.0,5.96,0.0
2016-10-10,2.0,1012.92,78.17,58.38,1.38,12.21,51.25,6.0,0.0
2016-10-11,2.0,1013.33,77.38,60.25,1.25,9.88,55.67,6.0,0.0
2016-10-12,2.0,1014.29,73.54,63.92,1.17,10.83,71.96,5.75,0.0
2016-10-13,2.0,1014.54,76.21,64.17,1.25,10.62,66.62,6.0,0.0
2016-10-14,2.0,1014.29,77.88,64.33,1.33,8.62,64.04,6.0,0.0
2016-10-15,2.0,1014.21,79.71,65.0,1.42,5.83,62.54,6.0,0.0
2016-10-16,2.0,1013.75,82.83,65.42,1.38,11.75,56.83,5.88,0.0
2016-10-17,2.0,1013.29,82.38,67.42,1.58,11.33,61.12,5.29,0.0
2016-10-18,2.0,1013.04,75.17,71.38,1.04,9.83,87.62,4.42,0.0
2016-10-19,2.0,1013.08,74.75,72.75,1.08,5.92,93.21,4.5,0.0
2016-10-20,2.0,1011.75,80.12,72.33,1.21,4.96,78.54,5.12,0.0
2016-10-21,2.0,1010.46,80.79,70.38,1.29,12.62,71.25,5.92,0.0
2016-10-22,2.0,1012.79,81.83,73.71,1.38,3.0,77.67,3.92,0.0
2016-10-23,2.0,1013.96,82.21,74.04,1.33,3.71,77.67,3.38,0.0
2016-10-24,2.0,1014.46,79.88,74.96,1.21,4.46,86.12,3.33,0.0
2016-10-25,2.0,1015.25,81.71,74.58,1.21,4.79,80.58,4.12,0.0
2016-10-26,2.0,1016.17,82.25,73.92,1.17,3.38,77.75,4.0,0.0
2016-10-27,2.0,1016.33,82.67,71.79,1.38,4.17,72.25,4.08,0.0
2016-10-28,2.0,1016.21,82.88,72.08,1.25,3.46,71.58,3.92,0.0
2016-10-29,2.0,1017.83,75.38,63.25,1.12,13.58,66.25,5.88,0.0
2016-10-30,1.9,1018.88,70.17,56.92,1.08,9.71,63.04,6.0,0.0
2016-10-31,1.9,1018.58,74.71,61.0,1.25,7.75,63.08,6.0,0.0
2016-11-01,1.9,1019.04,72.62,56.5,1.29,12.92,58.12,6.0,0.0
2016-11-02,1.9,1019.21,69.92,54.58,1.25,13.75,58.79,6.0,0.0
2016-11-03,2.0,1018.83,68.21,51.12,1.21,10.0,54.71,6.0,0.0
2016-11-04,1.9,1017.21,68.29,53.08,1.21,4.0,59.58,5.5,0.0
2016-11-05,1.9,1016.38,71.5,59.0,1.29,3.25,67.46,3.21,0.0
2016-11-06,1.9,1017.33,74.12,64.54,1.17,3.5,73.58,2.79,0.0
2016-11-07,1.9,1017.96,75.92,65.5,1.25,2.88,72.21,3.62,0.0
2016-11-08,1.9,1018.79,71.46,59.62,1.04,11.79,66.79,4.88,0.0
2016-11-09,1.8,1019.71,62.29,52.25,0.96,10.5,69.79,5.96,0.0
2016-11-10,1.8,1020.04,56.75,51.54,1.08,9.25,82.04,5.46,0.0
2016-11-11,2.0,1019.08,57.75,51.92,0.96,4.58,81.71,4.67,0.0
2016-11-12,2.0,1018.79,68.5,60.0,1.21,3.08,75.96,3.88,0.0
2016-11-13,2.0,1018.21,75.71,68.58,1.0,2.83,79.38,3.58,0.0
2016-11-14,2.0,1018.0,78.08,69.54,1.08,3.12,76.29,3.21,0.0
2016-11-15,2.0,1018.08,78.83,69.38,1.21,3.21,74.42,3.5,0.0
2016-11-16,1.95,1018.67,78.21,68.62,1.0,3.17,73.33,2.88,0.0
2016-11-17,1.9,1018.54,76.33,66.75,1.0,2.88,73.92,2.71,0.0
2016-11-18,1.9,1017.75,75.58,67.21,1.12,3.29,76.42,2.88,0.0
2016-11-19,1.8,1017.42,78.08,71.5,0.96,3.83,80.67,2.62,0.0
2016-11-20,1.8,1017.29,77.08,71.38,1.0,4.75,83.42,3.75,0.0
2016-11-21,1.8,1020.0,76.0,71.0,4.0,4.0,84.0,6.0,0.0
2016-11-22,1.8,1017.92,72.88,70.96,0.83,4.08,92.75,3.83,0.0
2016-11-23,1.8,1019.92,61.54,55.21,0.79,13.33,80.33,5.62,0.0
2016-11-24,2.0,1020.75,55.08,44.5,0.92,13.08,68.54,5.88,0.0
2016-11-25,2.1,1019.71,55.17,50.0,0.83,8.08,83.04,5.75,0.0
2016-11-26,2.0,1020.04,52.62,48.42,0.75,10.54,86.46,5.21,0.0
2016-11-27,2.0,1020.08,57.12,43.54,0.96,11.54,61.12,6.0,0.0
2016-11-28,2.0,1021.42,59.88,42.08,0.92,7.75,53.21,6.0,0.0
2016-11-29,2.1,1021.88,60.79,47.04,0.88,5.08,61.29,6.0,0.0
2016-11-30,2.0,1021.96,62.83,47.54,0.96,11.21,58.33,5.25,0.0
2016-12-01,2.1,1021.92,61.96,45.75,0.96,9.88,56.04,5.0,0.0
2016-12-02,2.2,1021.83,63.25,49.92,0.92,6.0,62.54,4.54,0.0
2016-12-03,2.2,1021.33,65.54,54.25,0.92,3.08,67.62,4.5,0.0
2016-12-04,2.2,1020.25,69.88,58.21,0.92,3.21,67.83,4.71,0.0
2016-12-05,2.2,1020.29,71.46,59.67,0.96,5.58,68.08,3.92,0.0
2016-12-06,2.0,1021.71,67.08,44.25,0.92,12.83,44.25,5.71,0.0
2016-12-07,2.0,1020.92,64.25,42.96,1.0,5.21,47.5,5.17,0.0
2016-12-08,2.0,1019.92,63.0,37.58,0.88,5.25,42.75,5.25,0.0
2016-12-09,2.0,1019.54,62.58,44.71,1.0,2.5,54.96,4.79,0.0
2016-12-10,1.9,1019.92,64.75,50.5,0.88,3.92,62.38,4.62,0.0
2016-12-11,1.9,1019.71,67.17,55.04,1.0,4.46,66.71,4.12,0.0
2016-12-12,1.95,1019.12,70.0,59.46,0.92,4.88,70.12,4.0,0.0
2016-12-13,2.0,1019.33,69.88,61.12,0.83,6.33,74.29,3.62,0.0
2016-12-14,1.9,1021.17,64.71,50.17,0.83,14.5,59.67,6.0,0.0
2016-12-15,1.9,1022.79,59.29,41.67,0.88,14.33,52.5,6.0,0.0
2016-12-16,1.9,1023.62,55.12,32.38,0.88,11.58,42.96,6.0,0.0
2016-12-17,1.9,1022.42,58.0,38.5,0.83,3.33,50.08,5.92,0.0
2016-12-18,1.8,1021.62,66.46,50.67,0.92,3.25,57.92,5.04,0.0
2016-12-19,1.85,1020.46,70.58,57.12,0.96,4.29,63.96,4.33,0.0
2016-12-20,1.85,1020.0,72.25,59.62,0.83,3.42,65.46,3.88,0.0
2016-12-21,1.6,1019.92,72.25,63.17,0.75,2.5,73.33,3.62,0.0
2016-12-22,1.6,1020.58,67.33,52.5,0.88,12.54,59.92,5.79,0.0
2016-12-23,1.6,1021.04,61.46,47.58,0.79,6.71,59.96,5.46,0.0
2016-12-24,1.6,1020.88,61.75,55.58,0.75,3.67,81.08,3.29,0.0
2016-12-25,1.5,1020.62,63.75,59.79,0.75,3.04,86.88,2.75,0.0
2016-12-26,1.5,1020.29,65.04,58.04,0.96,8.25,78.79,4.0,0.0
2016-12-27,1.5,1022.46,54.46,39.38,0.83,17.0,57.08,6.0,0.0
2016-12-28,1.5,1022.92,53.54,30.25,0.88,10.42,41.79,6.0,0.0
2016-12-29,1.5,1023.17,56.42,25.79,0.83,12.54,31.96,6.0,0.0
2016-12-30,1.5,1022.88,57.08,35.04,0.83,4.04,45.08,5.75,0.0
2016-12-31,1.45,1022.25,60.96,42.96,0.92,3.21,54.46,4.96,0.0
2017-01-01,1.4,1021.67,63.75,49.92,0.83,3.79,63.0,4.29,0.0
2017-01-02,1.4,1021.17,69.5,54.92,0.92,2.38,63.12,4.08,0.0
2017-01-03,1.4,1020.83,71.17,59.58,1.04,2.92,68.71,3.46,0.0
2017-01-04,1.4,1020.5,69.33,61.46,0.79,2.79,76.42,2.33,0.0
2017-01-05,1.6,1019.92,69.75,61.46,0.83,2.5,76.04,1.67,0.0
2017-01-06,1.6,1019.25,71.29,60.67,1.0,2.79,71.0,3.17,0.0
2017-01-07,1.6,1018.83,71.92,62.71,1.0,2.75,73.42,2.75,0.0
2017-01-08,1.6,1019.0,68.33,57.21,0.96,8.04,68.29,4.62,0.0
2017-01-09,1.6,1019.83,66.33,52.46,0.88,5.92,61.96,5.62,0.0
2017-01-10,1.6,1020.33,68.08,55.25,0.88,5.33,65.46,4.17,0.0
2017-01-11,1.6,1020.46,64.62,54.0,1.0,7.5,68.79,4.0,0.0
2017-01-12,1.5,1020.33,55.17,49.75,0.75,9.04,82.83,4.67,0.0
2017-01-13,1.6,1020.33,52.12,47.33,0.75,8.58,85.25,5.33,0.0
2017-01-14,1.6,1020.92,53.46,46.96,0.75,6.96,79.92,5.67,0.0
2017-01-15,1.6,1021.67,54.67,46.96,0.83,7.62,76.04,5.46,0.0
2017-01-16,1.6,1021.54,53.92,47.46,0.75,6.21,80.0,4.08,0.0
2017-01-17,1.6,1021.62,56.21,51.42,0.83,5.54,84.42,4.88,0.0
2017-01-18,1.7,1021.42,60.88,54.12,0.83,3.58,78.5,5.29,0.0
2017-01-19,1.6,1021.33,60.54,53.08,0.79,7.96,76.21,5.17,0.0
2017-01-20,1.6,1022.54,57.21,42.21,0.88,12.58,57.88,5.92,0.0
2017-01-21,1.6,1023.25,58.5,36.21,0.96,8.58,43.75,4.54,0.0
2017-01-22,1.7,1023.38,57.83,30.96,0.88,6.29,37.04,5.92,0.0
2017-01-23,1.8,1022.96,59.29,37.79,1.21,3.75,47.08,5.5,0.0
2017-01-24,1.7,1022.79,61.46,45.04,0.96,3.38,55.92,5.75,0.0
2017-01-25,1.7,1022.67,65.83,47.33,0.96,6.25,53.67,5.12,0.0
2017-01-26,1.6,1022.25,62.17,43.25,0.92,4.17,51.75,5.42,0.0
2017-01-27,1.4,1021.67,61.79,46.71,1.0,3.58,61.04,4.71,0.0
2017-01-28,1.4,1020.0,62.88,49.96,1.08,4.0,64.75,3.88,0.0
2017-01-29,1.4,1019.46,63.88,60.83,0.83,3.21,89.46,3.17,0.0
2017-01-30,1.4,1020.25,65.38,56.25,1.0,9.5,73.75,4.62,0.0
2017-01-31,1.4,1020.83,56.96,47.29,0.88,7.79,70.46,5.5,0.0
2017-02-01,1.4,1021.12,62.12,49.71,0.96,7.62,65.0,6.0,0.0
2017-02-02,1.5,1021.33,62.29,47.88,0.92,7.33,60.04,5.79,0.0
2017-02-03,1.5,1020.42,62.21,52.92,0.96,4.08,72.62,3.79,0.0
2017-02-04,1.5,1018.92,63.71,56.88,1.04,4.96,79.58,3.17,0.0
2017-02-05,1.5,1018.12,66.67,56.38,1.25,6.79,71.42,4.79,0.0
2017-02-06,1.5,1018.5,68.08,55.38,1.21,4.58,64.29,5.83,0.0
2017-02-07,1.6,1018.79,65.96,56.88,1.12,3.58,73.12,2.96,0.0
2017-02-08,1.5,1019.54,58.96,51.96,1.0,9.21,78.46,4.12,0.0
2017-02-09,1.5,1021.21,50.58,34.38,1.21,14.54,54.67,5.92,0.0
2017-02-10,1.5,1021.96,51.04,24.54,1.29,13.75,35.83,5.25,0.0
2017-02-11,1.4,1022.75,53.75,24.96,1.29,8.17,33.71,6.0,0.0
2017-02-12,1.4,1022.62,55.83,30.46,1.25,2.5,41.0,5.96,0.0
2017-02-13,1.4,1022.71,58.58,36.17,1.42,3.29,47.38,5.54,0.0
2017-02-14,1.6,1023.0,61.88,43.71,1.5,3.12,54.33,4.33,0.0
2017-02-15,1.7,1021.96,63.54,45.33,1.54,2.71,54.62,4.5,0.0
2017-02-16,1.5,1020.25,65.92,49.54,1.38,3.58,57.88,5.08,0.0
2017-02-17,1.3,1019.92,68.96,52.5,1.38,3.46,58.08,5.46,0.0
2017-02-18,1.3,1019.88,71.75,53.17,1.54,2.54,55.79,4.21,0.0
2017-02-19,1.3,1018.75,68.33,55.75,1.17,5.96,65.38,3.67,0.0
2017-02-20,1.3,1017.33,70.96,60.54,1.33,4.17,70.88,3.54,0.0
2017-02-21,1.3,1018.08,72.08,62.33,1.25,6.21,71.38,4.96,0.0
2017-02-22,1.3,1017.58,68.54,60.12,1.25,6.75,74.33,4.25,0.0
2017-02-23,1.4,1019.29,53.96,43.83,1.08,12.75,69.29,6.0,0.0
2017-02-24,1.4,1020.88,48.62,39.75,1.12,10.75,71.25,5.83,0.0
2017-02-25,1.3,1020.38,47.62,41.71,1.12,8.21,79.29,5.62,0.0
2017-02-26,1.3,1020.0,55.46,41.17,1.25,7.92,60.71,5.67,0.0
2017-02-27,1.4,1020.08,62.71,41.62,1.38,5.04,46.29,6.0,0.0
2017-02-28,1.4,1019.42,63.12,46.62,1.29,4.25,55.67,5.12,0.0
2017-03-01,1.4,1019.12,64.46,47.5,1.29,8.08,55.54,4.96,0.0
2017-03-02,1.3,1018.79,64.5,31.62,1.38,8.5,35.62,5.92,0.0
2017-03-03,1.3,1017.58,64.38,41.0,1.71,5.08,44.21,5.79,0.0
2017-03-04,1.3,1016.33,68.67,54.25,1.79,4.5,61.0,4.21,0.0
2017-03-05,1.2,1015.79,72.71,63.71,1.5,5.42,73.83,3.88,0.0
2017-03-06,1.2,1016.79,65.29,53.96,1.33,10.12,67.17,5.62,0.0
2017-03-07,1.2,1017.67,58.96,52.29,1.17,7.0,78.58,4.88,0.0
2017-03-08,1.2,1018.0,57.96,50.5,1.42,6.54,76.54,4.79,0.0
2017-03-09,1.2,1017.17,57.62,53.92,1.17,4.38,88.29,2.75,0.0
2017-03-10,1.2,1015.71,59.04,58.38,1.17,3.54,97.62,2.08,0.0
2017-03-11,1.2,1016.46,62.38,62.0,1.17,3.42,98.25,1.75,0.0
2017-03-12,1.2,1016.0,65.75,63.83,1.21,2.88,93.71,1.25,0.0
2017-03-13,1.2,1014.96,71.75,68.12,1.25,3.33,88.83,1.83,0.0
2017-03-14,1.2,1016.96,63.75,55.58,1.21,11.17,75.62,5.42,0.0
2017-03-15,1.2,1017.46,59.12,52.75,1.25,6.17,80.25,4.75,0.0
2017-03-16,1.2,1016.75,61.75,56.54,1.25,4.5,84.46,4.17,0.0
2017-03-17,1.2,1016.79,63.42,60.17,1.29,3.96,89.29,3.33,0.0
2017-03-18,1.1,1016.79,65.54,64.17,1.25,5.25,95.38,2.25,0.0
2017-03-19,1.1,1016.54,68.08,67.12,1.5,3.88,96.71,2.12,0.0
2017-03-20,1.1,1015.83,73.17,69.17,1.5,2.96,87.54,2.25,0.0
2017-03-21,1.2,1015.75,70.83,64.54,1.29,6.12,80.71,4.83,0.0
2017-03-22,1.2,1015.12,67.5,65.75,1.25,4.83,94.33,2.17,0.0
2017-03-23,1.3,1015.46,70.67,66.25,1.38,3.62,86.62,3.08,0.0
2017-03-24,1.3,1015.5,74.33,66.29,1.83,5.62,77.08,3.79,0.0
2017-03-25,1.3,1016.96,60.96,55.67,1.29,10.75,82.5,5.33,0.0
2017-03-26,1.3,1018.5,59.25,47.58,1.83,7.25,67.12,5.96,0.0
2017-03-27,1.3,1018.21,65.5,48.08,1.58,3.54,59.0,5.08,0.0
2017-03-28,1.3,1016.58,70.04,54.79,1.75,4.67,60.17,5.5,0.0
2017-03-29,1.3,1016.12,72.12,66.67,1.54,4.58,83.33,3.62,0.0
2017-03-30,1.4,1015.58,74.67,69.0,1.33,6.25,82.96,3.79,0.0
2017-03-31,1.4,1015.71,65.54,61.96,1.38,9.92,88.29,4.83,0.0
2017-04-01,1.3,1017.12,64.71,47.79,1.79,9.46,56.96,6.0,0.0
2017-04-02,1.3,1017.08,67.88,44.67,1.71,5.29,47.54,6.0,0.0
2017-04-03,1.4,1016.71,69.38,53.04,2.25,6.46,58.33,5.21,0.0
2017-04-04,1.3,1015.79,72.12,56.62,1.96,6.25,60.0,6.0,0.0
2017-04-05,1.2,1014.33,74.88,63.17,1.88,5.58,67.88,5.75,0.0
2017-04-06,1.2,1013.67,73.83,69.17,1.5,3.88,85.46,3.17,0.0
2017-04-07,1.2,1013.21,76.62,70.04,1.58,4.62,80.88,3.21,0.0
2017-04-08,1.2,1013.0,78.71,71.25,1.62,7.17,77.71,5.12,0.0
2017-04-09,1.3,1011.62,79.29,72.12,1.58,6.62,79.04,5.67,0.0
2017-04-10,1.3,1010.62,81.0,74.79,1.62,6.04,82.38,5.62,0.0
2017-04-11,1.4,1011.67,70.29,66.0,1.5,7.96,86.79,4.58,0.0
2017-04-12,1.4,1014.17,64.62,55.92,1.38,9.25,73.96,5.92,0.0
2017-04-13,1.4,1015.08,66.42,56.0,1.62,4.88,69.33,5.67,0.0
2017-04-14,1.4,1013.83,69.38,62.5,1.62,3.25,79.58,3.25,0.0
2017-04-15,1.4,1013.08,75.79,68.54,1.5,3.25,79.12,2.58,0.0
2017-04-16,1.4,1012.92,78.67,71.54,1.46,3.62,78.79,3.71,0.0
2017-04-17,1.4,1011.92,81.38,70.04,1.83,4.83,69.83,4.62,0.0
2017-04-18,1.4,1011.12,81.88,69.29,1.58,5.71,65.96,5.92,0.0
2017-04-19,1.4,1011.17,77.46,71.17,1.79,5.25,81.54,3.79,0.0
2017-04-20,1.4,1011.25,76.29,73.58,1.71,4.58,91.25,3.75,0.0
2017-04-21,1.3,1010.83,75.21,70.96,1.67,8.54,87.17,4.12,0.0
2017-04-22,1.3,1012.88,67.08,54.79,2.0,9.79,65.08,6.0,0.0
2017-04-23,1.3,1013.12,68.75,60.5,1.83,3.92,76.21,5.21,0.0
2017-04-24,1.3,1012.75,70.67,65.33,1.42,3.67,83.79,2.79,0.0
2017-04-25,1.3,1011.71,72.17,69.33,1.42,3.38,90.92,1.92,0.0
2017-04-26,1.3,1011.38,74.29,72.38,1.5,4.88,93.08,1.96,0.0
2017-04-27,1.4,1012.33,70.5,62.17,1.71,10.08,75.75,6.0,0.0
2017-04-28,1.5,1012.83,71.75,51.42,1.96,6.88,53.17,5.96,0.0
2017-04-29,1.5,1012.25,74.38,57.83,2.54,3.79,59.21,4.96,0.0
2017-04-30,1.5,1011.79,76.79,64.33,2.12,5.17,67.0,4.21,0.0
2017-05-01,1.5,1011.38,78.04,67.46,1.71,6.21,70.38,5.38,0.0
2017-05-02,1.4,1011.08,80.58,72.5,1.75,4.79,76.88,5.21,0.0
2017-05-03,1.5,1010.62,82.29,75.0,1.83,8.38,79.88,5.79,0.0
2017-05-04,1.6,1010.88,77.83,72.0,1.71,5.71,82.83,5.25,0.0
2017-05-05,1.7,1011.75,79.0,66.21,1.88,5.25,65.0,6.0,0.0
2017-05-06,1.5,1012.12,82.83,70.67,2.38,3.5,68.62,4.88,0.0
